year,country,iso3,region,population_millions,co2_per_capita_t,coal_pct,oil_pct,gas_pct,nuclear_pct,hydro_pct,solar_pct,wind_pct,other_renewables_pct,renewables_total_pct,fossil_total_pct,clean_baseload_pct,fossil_ratio,coal_to_gas_ratio,renewables_plus_nuclear_pct,grid_emission_factor,vre_pct,fossil_to_renew_ratio,low_carbon_pct,coal_oil_pct,log_population,split,pred_co2_per_capita_t,ridge_pred_co2_per_capita_t,residual
2020,Thailand,THA,Asia,70.8,4.14,28.41,31.09,16.7,1.6,8.63,5.28,3.16,5.13,22.2,76.2,10.23,3.4309,1.7001795332136445,23.8,0.592425,8.440000000000001,3.430886987843314,23.8,59.5,4.273884476054178,train,,,
2021,Thailand,THA,Asia,71.3,4.5,26.97,30.88,15.62,3.61,11.15,5.92,3.58,2.26,22.91,73.47,14.76,3.2055,1.7255278310940498,26.52,0.5715899999999999,9.5,3.2054973821989527,26.52,57.849999999999994,4.280824129164719,validation,4.204379259972907,4.119805695074711,0.2956207400270934
2022,Thailand,THA,Asia,71.8,4.36,26.98,31.83,17.01,2.2,9.62,5.38,2.96,4.02,21.98,75.82,11.82,3.4479,1.5851938895417155,24.18,0.58507,8.34,3.447930877671668,24.18,58.81,4.28771595520264,validation,4.39477859732246,4.106285903769231,-0.03477859732245925
2023,Thailand,THA,Asia,72.3,4.62,26.09,31.16,17.45,1.99,9.37,5.56,3.31,5.07,23.31,74.7,11.36,3.2033,1.4942726231386025,25.3,0.573125,8.87,3.2032590051457976,25.299999999999997,57.25,4.294560608892605,validation,4.355041741713274,3.7345710024866206,0.26495825828672626
2024,Thailand,THA,Asia,72.8,4.44,27.45,30.91,17.48,1.55,10.12,5.62,5.27,1.61,22.61,75.84,11.67,3.3528,1.5694682675814748,24.16,0.584985,10.89,3.352785145888594,24.16,58.36,4.301358731606427,validation,4.230491966925563,3.625122932915831,0.209508033074437
2025,Thailand,THA,Asia,73.3,4.48,25.46,28.96,17.54,3.58,10.89,6.59,4.55,2.42,24.45,71.96,14.47,2.9419,1.4507122507122507,28.03,0.55073,11.14,2.941946034341782,28.03,54.42,4.308110951723713,validation,4.0309724232048,3.8273381682169916,0.4490275767952001
2026,Thailand,THA,Asia,73.7,4.39,25.31,31.08,18.38,2.48,9.75,8.04,2.92,2.06,22.76,74.77,12.23,3.2837,1.3762914627514953,25.24,0.56891,10.959999999999999,3.2837066315327177,25.240000000000002,56.39,4.3134800921387715,validation,4.116423642661508,4.435480435651226,0.2735763573384915
2000,Turkey,TUR,MENA,74.0,3.07,0.13,50.51,45.93,0.02,1.75,0.0,0.0,1.66,3.4,96.58,1.77,28.3226,0.00282977797126687,3.42,0.58681,0.0,28.322580645161292,3.42,50.64,4.31748811353631,train,,,
2001,Turkey,TUR,MENA,74.5,3.19,1.98,49.65,44.56,0.0,0.0,0.0,1.34,2.47,3.81,96.19,0.0,25.1806,0.04442450078528158,3.81,0.592695,1.34,25.180628272251308,3.81,51.629999999999995,4.324132656254979,train,,,
2002,Turkey,TUR,MENA,75.1,3.3,0.14,48.87,44.01,0.11,1.45,0.1,2.15,3.16,6.86,93.02,1.56,13.54,0.0031803725579282152,6.97,0.56597,2.25,13.540029112081513,6.970000000000001,49.01,4.33204826486764,train,,,
2003,Turkey,TUR,MENA,75.7,3.43,2.22,48.12,42.82,1.53,0.63,2.12,0.5,2.06,5.31,93.16,2.16,17.5113,0.05183282745738969,6.84,0.5757899999999999,2.62,17.511278195488725,6.84,50.339999999999996,4.33990170837321,train,,,
2004,Turkey,TUR,MENA,76.3,3.56,1.13,51.22,43.78,2.85,0.82,0.0,0.0,0.2,1.01,96.13,3.67,94.2451,0.02580497830554921,3.86,0.59246,0.0,94.24509803921568,3.8600000000000003,52.35,4.3476939555933765,train,,,
2005,Turkey,TUR,MENA,76.9,3.67,1.66,48.29,45.44,2.15,0.33,0.7,0.0,1.43,2.46,95.4,2.48,38.6235,0.036523652365236525,4.61,0.583255,0.7,38.623481781376526,4.609999999999999,49.949999999999996,4.355425952876702,train,,,
2006,Turkey,TUR,MENA,77.4,3.74,3.47,48.24,43.49,0.38,0.93,1.25,0.0,2.24,4.41,95.21,1.31,21.5407,0.07977011494252874,4.79,0.592205,1.25,21.540723981900452,4.79,51.71,4.361823927356363,train,,,
2007,Turkey,TUR,MENA,78.0,3.77,0.05,48.66,46.29,0.0,1.76,1.36,0.0,1.88,5.0,95.0,1.76,18.9621,0.0010799136069114472,5.0,0.5737549999999999,1.36,18.962075848303392,5.0,48.709999999999994,4.3694478524670215,train,,,
2008,Turkey,TUR,MENA,78.6,3.99,0.0,49.04,44.64,2.84,2.07,0.48,0.0,0.93,3.48,93.68,4.91,26.8424,0.0,6.32,0.5686800000000001,0.48,26.842406876790836,6.32,49.04,4.377014092850337,train,,,
2009,Turkey,TUR,MENA,79.2,4.04,0.0,48.94,43.95,1.89,0.7,1.52,0.31,2.7,5.22,92.89,2.59,17.761,0.0,7.11,0.564825,1.83,17.760994263862333,7.109999999999999,48.94,4.384523514872469,train,,,
2010,Turkey,TUR,MENA,79.8,4.21,1.33,47.52,47.12,0.71,0.55,0.0,1.03,1.73,3.32,95.97,1.26,28.8198,0.028219817525991942,4.03,0.58174,1.03,28.819819819819823,4.029999999999999,48.85,4.39197696552705,train,,,
2011,Turkey,TUR,MENA,80.4,4.24,1.09,47.21,44.17,0.63,1.45,2.74,0.19,2.51,6.9,92.48,2.08,13.3835,0.02467179719330014,7.53,0.56374,2.93,13.383502170767004,7.53,48.300000000000004,4.399375273008495,train,,,
2012,Turkey,TUR,MENA,80.9,4.32,0.97,49.51,47.42,0.0,1.29,0.8,0.0,0.0,2.1,97.9,1.29,46.3981,0.020451191229179842,2.1,0.594415,0.8,46.39810426540285,2.1,50.48,4.405498990859024,train,,,
2013,Turkey,TUR,MENA,81.5,4.56,0.8,47.41,43.33,1.59,3.24,2.8,0.0,0.84,6.88,91.53,4.83,13.2845,0.01845869866174435,8.47,0.55856,2.8,13.284470246734399,8.47,48.209999999999994,4.412798293340635,train,,,
2014,Turkey,TUR,MENA,82.1,4.79,1.02,47.54,45.27,2.02,2.06,1.06,0.0,1.02,4.14,93.83,4.08,22.6096,0.022526501766784453,6.16,0.5704650000000001,1.06,22.60963855421687,6.16,48.56,4.420044701861403,train,,,
2015,Turkey,TUR,MENA,82.7,4.85,1.55,46.66,46.12,0.52,0.56,3.36,0.0,1.24,5.16,94.32,1.08,18.2437,0.033600693691740735,5.68,0.5729899999999999,3.36,18.243713733075435,5.68,48.209999999999994,4.4272389774954295,train,,,
2016,Turkey,TUR,MENA,83.3,4.86,0.6,45.53,46.37,0.84,2.33,3.17,0.0,1.16,6.66,92.5,3.17,13.8681,0.0129366106080207,7.5,0.5561400000000001,3.17,13.868065967016491,7.5,46.13,4.4343818650078095,train,,,
2017,Turkey,TUR,MENA,83.9,4.85,0.0,47.21,47.33,0.78,1.99,1.35,0.43,0.9,4.67,94.54,2.77,20.2009,0.0,5.45,0.56706,1.78,20.200854700854702,5.45,47.21,4.441474093317302,train,,,
2018,Turkey,TUR,MENA,84.4,5.08,1.9,45.83,44.31,2.47,0.61,4.66,0.0,0.22,5.49,92.04,3.08,16.7345,0.04287003610108303,7.96,0.5621200000000001,4.66,16.734545454545454,7.960000000000001,47.73,4.447346100794524,train,,,
2019,Turkey,TUR,MENA,85.0,4.91,1.73,44.18,44.9,1.09,2.04,3.54,0.78,1.75,8.11,90.81,3.13,11.1835,0.03852148741928301,9.2,0.5507,4.32,11.183497536945815,9.2,45.91,4.454347296253507,train,,,
2020,Turkey,TUR,MENA,85.6,4.97,0.34,45.57,45.59,0.97,0.59,3.77,2.37,0.79,7.53,91.5,1.56,12.1353,0.007456140350877194,8.5,0.5503300000000001,6.140000000000001,12.13527851458886,8.5,45.910000000000004,4.461299815568389,train,,,
2021,Turkey,TUR,MENA,86.2,5.19,0.52,43.79,44.48,1.64,1.82,4.1,1.74,1.9,9.57,88.79,3.46,9.2683,0.011688019779725783,11.21,0.5337850000000001,5.84,9.268267223382047,11.21,44.31,4.468204330914934,validation,4.705841445626436,4.982887997417537,0.4841585543735647
2022,Turkey,TUR,MENA,86.8,5.13,2.0,44.31,44.14,0.79,0.0,4.64,1.54,2.58,8.76,90.45,0.79,10.3136,0.04530011325028313,9.55,0.550955,6.18,10.31356898517674,9.55,46.31,4.475061500641071,validation,4.598875437073881,5.216148180796862,0.5311245629261192
2023,Turkey,TUR,MENA,87.4,5.5,2.21,46.12,44.27,1.19,0.0,4.59,0.32,1.29,6.2,92.61,1.19,14.913,0.0499096657633243,7.39,0.567215,4.91,14.91304347826087,7.390000000000001,48.33,4.481871969643598,validation,4.5515535596932635,6.0867233581415565,0.9484464403067365
2024,Turkey,TUR,MENA,87.9,5.57,1.02,44.25,43.33,1.87,0.0,4.64,2.05,2.84,9.53,88.6,1.87,9.2872,0.023534840793724046,11.4,0.53706,6.6899999999999995,9.28721174004193,11.399999999999999,45.27,4.487512142519859,validation,4.688302263894586,5.2989990638085525,0.8816977361054139
2025,Turkey,TUR,MENA,88.5,5.61,1.7,46.04,44.36,0.98,1.5,4.72,0.18,0.51,6.91,92.1,2.48,13.3092,0.03831417624521073,7.89,0.5619200000000001,4.8999999999999995,13.309248554913294,7.890000000000001,47.74,4.4942386252808095,validation,4.603731083712589,6.371556947948342,1.0062689162874117
2026,Turkey,TUR,MENA,89.1,5.6,0.0,46.04,45.51,0.65,0.44,5.57,1.8,0.0,7.8,91.55,1.09,11.7222,0.0,8.45,0.550095,7.37,11.722151088348271,8.45,46.04,4.500920164614292,validation,4.7090058190877375,5.48401551904691,0.8909941809122621
2000,UAE,ARE,MENA,8.1,13.33,0.19,51.84,44.66,1.44,0.53,0.0,1.01,0.32,1.86,96.7,1.97,51.7112,0.004253413924334005,3.3,0.59167,1.01,51.711229946524064,3.3,52.03,2.2082744135228043,train,,,
2001,UAE,ARE,MENA,8.1,14.13,0.0,49.62,46.4,0.63,1.42,0.22,1.34,0.38,3.35,96.02,2.05,28.5774,0.0,3.98,0.58095,1.56,28.577380952380953,3.98,49.62,2.2082744135228043,train,,,
2002,UAE,ARE,MENA,8.2,14.81,1.75,49.81,46.29,0.18,1.03,0.28,0.0,0.65,1.96,97.85,1.21,49.6701,0.03779697624190065,2.14,0.59938,0.28,49.670050761421315,2.14,51.56,2.2192034840549946,train,,,
2003,UAE,ARE,MENA,8.3,15.48,0.42,50.14,44.77,0.68,0.0,0.21,1.15,2.62,3.98,95.34,0.68,23.8947,0.009379187137114782,4.66,0.5817150000000001,1.3599999999999999,23.894736842105264,4.66,50.56,2.2300144001592104,train,,,
2004,UAE,ARE,MENA,8.3,16.2,0.87,47.08,42.03,2.5,2.92,0.89,2.61,1.11,7.53,89.97,5.42,11.9324,0.020694576593720267,10.03,0.5509350000000001,3.5,11.932360742705571,10.030000000000001,47.949999999999996,2.2300144001592104,train,,,
2005,UAE,ARE,MENA,8.4,17.04,0.0,48.24,44.7,3.31,0.72,0.1,0.0,2.94,3.76,92.93,4.03,24.6499,0.0,7.07,0.5629500000000001,0.1,24.64986737400531,7.07,48.24,2.2407096892759584,train,,,
2006,UAE,ARE,MENA,8.5,17.45,1.96,47.42,42.29,0.0,2.67,1.81,0.29,3.57,8.33,91.67,2.67,10.9916,0.04633569739952719,8.33,0.5655549999999999,2.1,10.991606714628297,8.33,49.38,2.2512917986064953,train,,,
2007,UAE,ARE,MENA,8.5,18.1,3.03,49.76,46.04,0.43,0.73,0.0,0.0,0.01,0.74,98.83,1.16,131.7733,0.06579804560260587,1.17,0.61068,0.0,131.77333333333334,1.17,52.79,2.2512917986064953,train,,,
2008,UAE,ARE,MENA,8.6,18.81,2.02,45.49,45.54,0.26,2.66,1.14,0.0,2.89,6.68,93.06,2.92,13.9103,0.04434687156970363,6.94,0.566305,1.14,13.910313901345292,6.9399999999999995,47.510000000000005,2.2617630984737906,train,,,
2009,UAE,ARE,MENA,8.6,19.13,2.47,48.7,45.93,0.1,0.9,1.89,0.0,0.0,2.8,97.11,1.0,34.5587,0.05376578145407054,2.9,0.596635,1.89,34.55871886120997,2.9,51.17,2.2617630984737906,train,,,
2010,UAE,ARE,MENA,8.7,19.5,0.43,49.62,45.56,0.68,0.07,1.34,1.82,0.48,3.71,95.6,0.75,25.6989,0.009436032477507132,4.39,0.5814699999999999,3.16,25.698924731182796,4.39,50.05,2.272125885509337,train,,,
2011,UAE,ARE,MENA,8.8,20.59,1.72,48.01,45.32,0.27,0.65,2.11,0.0,1.91,4.67,95.06,0.92,20.312,0.037943966468122654,4.94,0.5812149999999999,2.11,20.311965811965813,4.9399999999999995,49.73,2.2823823856765264,train,,,
2012,UAE,ARE,MENA,8.8,21.38,1.37,46.89,42.57,0.0,2.03,1.98,2.33,2.83,9.17,90.83,2.03,9.8943,0.03217472992015031,9.17,0.55694,4.3100000000000005,9.894335511982572,9.17,48.26,2.2823823856765264,train,,,
2013,UAE,ARE,MENA,8.9,22.0,0.48,47.1,43.37,0.98,1.64,3.53,1.36,1.54,8.07,90.95,2.62,11.2562,0.011065006915629323,9.05,0.553215,4.89,11.256188118811881,9.05,47.58,2.2925347571405443,train,,,
2014,UAE,ARE,MENA,9.0,22.04,3.47,46.7,43.17,0.0,2.46,2.6,0.69,0.91,6.67,93.33,2.46,13.9716,0.08036127836961557,6.67,0.579215,3.29,13.971556886227546,6.67,50.17,2.302585092994046,train,,,
2015,UAE,ARE,MENA,9.0,22.96,0.56,47.25,46.37,0.92,1.46,3.29,0.15,0.0,4.91,94.17,2.38,19.1402,0.012074169900819321,5.83,0.56864,3.44,19.140243902439025,5.83,47.81,2.302585092994046,train,,,
2016,UAE,ARE,MENA,9.1,23.22,0.0,48.85,45.45,2.29,0.32,3.02,0.0,0.07,3.41,94.3,2.61,27.5731,0.0,5.7,0.5709000000000001,3.02,27.573099415204677,5.7,48.85,2.312535423847214,train,,,
2017,UAE,ARE,MENA,9.2,23.64,0.41,47.79,45.59,0.03,0.68,4.0,0.08,1.42,6.18,93.79,0.7100000000000001,15.1519,0.008991228070175437,6.21,0.56768,4.08,15.151857835218095,6.21,48.199999999999996,2.322387720290225,train,,,
2018,UAE,ARE,MENA,9.2,23.42,1.43,47.94,46.22,0.35,0.46,2.38,0.0,1.22,4.05,95.59,0.81,23.5443,0.0309322950465066,4.4,0.58184,2.38,23.544334975369463,4.3999999999999995,49.37,2.322387720290225,train,,,
2019,UAE,ARE,MENA,9.3,23.88,1.79,44.34,44.64,1.76,0.0,3.34,2.34,1.8,7.48,90.77,1.76,12.1188,0.04008958566629339,9.24,0.55133,5.68,12.11882510013351,9.24,46.13,2.33214389523559,train,,,
2020,UAE,ARE,MENA,9.3,24.0,0.0,47.61,45.01,1.72,0.32,3.86,0.24,1.25,5.66,92.62,2.04,16.3351,0.0,7.38,0.55962,4.1,16.33509700176367,7.38,47.61,2.33214389523559,train,,,
2021,UAE,ARE,MENA,9.4,24.47,0.44,46.72,44.76,1.52,1.2,2.47,1.84,1.04,6.55,91.93,2.7199999999999998,14.0137,0.00982800982800983,8.07,0.55622,4.3100000000000005,14.013719512195124,8.07,47.16,2.341805806147327,validation,21.646894228640992,20.767182700066634,2.823105771359007
2022,UAE,ARE,MENA,9.5,24.98,1.12,44.83,43.67,2.09,0.68,5.07,0.93,1.6,8.29,89.63,2.77,10.7988,0.025641025641025644,10.38,0.5439400000000001,6.0,10.798795180722893,10.379999999999999,45.949999999999996,2.3513752571634776,validation,21.492843315045857,21.28322098905327,3.4871566849541438
2023,UAE,ARE,MENA,9.5,24.64,1.41,47.09,45.99,0.56,0.36,4.4,0.13,0.06,4.95,94.49,0.92,19.0504,0.030652173913043475,5.51,0.57423,4.53,19.050403225806452,5.51,48.5,2.3513752571634776,validation,22.377191108117092,21.61043373387417,2.2628088918829086
2024,UAE,ARE,MENA,9.6,25.7,0.0,43.85,47.0,0.34,2.9,5.02,0.87,0.0,8.8,90.86,3.2399999999999998,10.3133,0.0,9.14,0.540375,5.89,10.313280363223608,9.14,43.85,2.3608540011180215,validation,20.878689452239172,21.089566102259845,4.821310547760827
2025,UAE,ARE,MENA,9.7,24.86,0.98,46.07,45.56,1.25,0.0,3.77,0.11,2.27,6.14,92.61,1.25,15.0585,0.02150537634408602,7.39,0.560345,3.88,15.058536585365855,7.39,47.05,2.3702437414678603,validation,22.153177685691496,21.72367153353013,2.7068223143085035
2026,UAE,ARE,MENA,9.7,24.06,2.59,44.42,43.93,2.5,0.02,4.97,1.44,0.13,6.56,90.94,2.52,13.8417,0.05894401456531634,9.06,0.5567350000000001,6.41,13.841704718417049,9.059999999999999,47.010000000000005,2.3702437414678603,validation,21.2041967681814,22.065997108422206,2.855803231818598
2000,Ukraine,UKR,Europe,32.3,10.28,16.2,38.54,23.42,12.43,3.85,1.1,0.0,4.48,9.42,78.15,16.28,8.2874,0.6914212548015364,21.85,0.55644,1.1,8.287380699893957,21.85,54.739999999999995,3.505557396986398,train,,,
2001,Ukraine,UKR,Europe,32.6,9.8,13.19,39.72,24.91,9.64,6.06,0.0,0.71,5.79,12.55,77.81,15.7,6.1951,0.5292937399678972,22.19,0.5418949999999999,0.71,6.195063694267516,22.19,52.91,3.5145260669691587,train,,,
2002,Ukraine,UKR,Europe,32.8,9.93,12.95,39.24,25.44,10.8,6.52,0.41,0.46,4.19,11.58,77.63,17.32,6.698,0.5088408644400785,22.38,0.53828,0.87,6.698015530629853,22.380000000000003,52.19,3.520460802488973,train,,,
2003,Ukraine,UKR,Europe,33.1,9.7,14.27,39.05,24.9,9.97,5.59,0.36,0.38,5.47,11.81,78.22,15.56,6.6176,0.5728623042954637,21.78,0.5476249999999999,0.74,6.617597292724196,21.78,53.31999999999999,3.529297384289471,train,,,
2004,Ukraine,UKR,Europe,33.3,9.35,11.01,40.27,25.16,11.82,4.81,0.71,1.57,4.65,11.74,76.44,16.63,6.5055,0.43742550655542306,23.56,0.5253450000000001,2.2800000000000002,6.505531914893617,23.560000000000002,51.28,3.535145354171894,train,,,
2005,Ukraine,UKR,Europe,33.6,9.21,13.06,39.73,25.33,9.86,4.11,0.4,2.04,5.47,12.02,78.12,13.969999999999999,6.4938,0.5153906866614049,21.88,0.54256,2.44,6.493765586034914,21.88,52.79,3.543853682063679,train,,,
2006,Ukraine,UKR,Europe,33.8,8.78,10.84,37.46,24.8,10.56,5.1,2.39,4.32,4.52,16.34,73.1,15.66,4.4709,0.4369205965336557,26.9,0.50095,6.710000000000001,4.470948012232415,26.9,48.3,3.5496173867804286,train,,,
2007,Ukraine,UKR,Europe,34.1,8.82,11.24,36.24,26.7,11.75,4.07,1.42,2.36,6.21,14.07,74.19,15.82,5.2692,0.42081617371770874,25.82,0.5043500000000001,3.78,5.269176136363636,25.82,47.480000000000004,3.55820113047182,train,,,
2008,Ukraine,UKR,Europe,34.3,8.68,10.81,36.14,27.6,10.48,5.54,2.29,3.6,3.54,14.97,74.55,16.02,4.9766,0.39152480985150306,25.45,0.50335,5.890000000000001,4.9766355140186915,25.450000000000003,46.95,3.563882963939251,train,,,
2009,Ukraine,UKR,Europe,34.6,8.52,11.32,39.52,24.06,10.26,4.91,2.61,3.08,4.24,14.84,74.9,15.17,5.0438,0.47029497299543,25.1,0.5178699999999999,5.6899999999999995,5.043771043771044,25.1,50.84,3.572345637857985,train,,,
2010,Ukraine,UKR,Europe,34.8,8.37,9.95,39.52,26.33,9.2,5.4,2.97,3.61,3.03,15.0,75.8,14.6,5.05,0.3777524677296887,24.2,0.5143850000000001,6.58,5.0499666888740835,24.2,49.47,3.5779478934066544,train,,,
2011,Ukraine,UKR,Europe,35.1,7.95,11.32,34.99,24.78,9.09,4.56,4.49,4.71,6.06,19.82,71.09,13.649999999999999,3.585,0.4566357402178297,28.91,0.48713500000000004,9.2,3.5849722642460917,28.91,46.31,3.586292865338835,train,,,
2012,Ukraine,UKR,Europe,35.4,7.49,10.78,36.93,23.36,9.74,4.8,4.95,4.13,5.3,19.18,71.07,14.54,3.7035,0.4612751390671801,28.92,0.48989499999999997,9.08,3.7034914017717555,28.92,47.71,3.594568774642695,train,,,
2013,Ukraine,UKR,Europe,35.6,7.16,10.51,38.2,25.57,11.13,3.39,2.45,2.79,5.95,14.58,74.28,14.520000000000001,5.0912,0.4108678655199374,25.71,0.506665,5.24,5.091158327621659,25.71,48.71,3.6000482404073204,train,,,
2014,Ukraine,UKR,Europe,35.9,6.85,9.88,35.13,23.36,9.06,4.68,5.52,6.8,5.56,22.57,68.37,13.74,3.0279,0.42276422764227645,31.63,0.46739500000000006,12.32,3.0279007971656333,31.630000000000003,45.010000000000005,3.6082115510464816,train,,,
2015,Ukraine,UKR,Europe,36.1,6.36,9.7,37.23,25.09,9.74,4.94,3.69,5.67,3.94,18.24,72.02,14.68,3.9463,0.3864541832669322,27.98,0.48913000000000006,9.36,3.9463013698630136,27.979999999999997,46.92999999999999,3.6136169696133895,train,,,
2016,Ukraine,UKR,Europe,36.4,6.16,9.88,35.66,26.46,8.38,6.91,3.35,4.96,4.38,19.61,72.01,15.290000000000001,3.6702,0.3732527389497544,27.99,0.48532,8.31,3.6702344546381243,27.990000000000002,45.54,3.6216707044204863,train,,,
2017,Ukraine,UKR,Europe,36.6,5.88,9.54,34.17,24.17,8.99,3.54,6.21,7.16,6.2,23.12,67.89,12.530000000000001,2.9351,0.3945409429280396,32.11,0.46044,13.370000000000001,2.93514915693904,32.11,43.71,3.6270040503958487,train,,,
2018,Ukraine,UKR,Europe,36.9,5.61,8.84,33.18,24.77,10.91,4.83,5.19,6.07,6.2,22.29,66.79,15.74,2.9951,0.35673930589184827,33.2,0.448715,11.260000000000002,2.9950672645739913,33.2,42.019999999999996,3.634951112088381,train,,,
2019,Ukraine,UKR,Europe,37.1,5.48,8.58,36.5,25.67,10.72,3.86,6.02,5.03,3.61,18.53,70.75,14.58,3.8161,0.33411214953271023,29.25,0.475065,11.05,3.8160733549083057,29.25,45.08,3.6402142821326553,train,,,
2020,Ukraine,UKR,Europe,37.4,5.17,6.86,35.55,22.77,8.59,5.12,7.78,7.75,5.6,26.24,65.17,13.71,2.4827,0.30114135206321335,34.83,0.43768999999999997,15.530000000000001,2.482666666666667,34.83,42.41,3.648057459593681,train,,,
2021,Ukraine,UKR,Europe,37.6,4.98,6.68,33.49,25.43,9.47,5.8,4.92,9.09,5.11,24.93,65.6,15.27,2.6303,0.26257861635220126,34.4,0.43241,14.01,2.630312750601443,34.4,40.17,3.653252276470785,validation,5.882318385641059,5.934531950657558,-0.9023183856410588
2022,Ukraine,UKR,Europe,37.9,4.69,6.48,32.39,24.63,11.48,4.91,7.23,7.77,5.1,25.01,63.51,16.39,2.5384,0.262987012987013,36.49,0.41856000000000004,15.0,2.5383693045563547,36.49,38.870000000000005,3.6609942506244004,validation,5.93917638331986,6.7666479828032955,-1.2491763833198597
2023,Ukraine,UKR,Europe,38.2,4.4,4.85,33.53,25.76,10.48,4.16,6.84,9.53,4.86,25.38,64.14,14.64,2.5262,0.18820333721381446,35.86,0.415895,16.369999999999997,2.526191413942497,35.86,38.38,3.6686767467964168,validation,5.625925607241906,5.7785807897372905,-1.2259256072419058
2024,Ukraine,UKR,Europe,38.4,4.15,5.4,34.03,23.71,10.92,3.79,7.93,9.8,4.43,25.94,63.14,14.71,2.4331,0.22765598650927488,36.86,0.41592,17.73,2.433140655105973,36.86,39.43,3.673765816303888,validation,5.509816778088304,6.059161715203805,-1.3598167780883035
2025,Ukraine,UKR,Europe,38.7,3.98,4.43,32.26,25.93,11.19,4.17,8.28,8.66,5.07,26.18,62.63,15.36,2.3914,0.1707787201233616,37.37,0.40293500000000004,16.939999999999998,2.3913707521954946,37.37,36.69,3.681351187693145,validation,5.549306437643156,6.273168695156198,-1.569306437643156
2026,Ukraine,UKR,Europe,38.9,3.76,4.04,33.51,25.72,9.25,4.56,7.42,9.12,6.39,27.48,63.27,13.809999999999999,2.3016,0.15701515740380878,36.73,0.40746499999999997,16.54,2.3015642051655147,36.730000000000004,37.55,3.686376323895818,validation,5.5319050454657575,5.74533004263788,-1.7719050454657577
2000,United Kingdom,GBR,Europe,56.9,10.03,16.02,36.11,39.14,8.03,0.1,0.26,0.08,0.26,0.7,91.27,8.129999999999999,128.5493,0.4091954022988506,8.73,0.607155,0.34,128.5492957746479,8.729999999999999,52.129999999999995,4.05871738457895,train,,,
2001,United Kingdom,GBR,Europe,57.4,9.86,15.82,36.13,39.54,7.74,0.67,0.0,0.0,0.09,0.76,91.5,8.41,118.8312,0.4,8.5,0.607105,0.0,118.83116883116882,8.5,51.95,4.067315889834181,train,,,
2002,United Kingdom,GBR,Europe,57.8,9.71,15.58,36.02,39.72,7.63,0.37,0.0,0.49,0.19,1.05,91.32,8.0,86.1509,0.392146992197332,8.68,0.60469,0.49,86.15094339622641,8.68,51.6,4.074141854904581,train,,,
2003,United Kingdom,GBR,Europe,58.3,9.2,15.62,36.07,39.48,7.27,0.5,0.06,0.48,0.52,1.55,91.18,7.77,58.4487,0.3955431754874652,8.82,0.604385,0.54,58.44871794871795,8.82,51.69,4.08260930600368,train,,,
2004,United Kingdom,GBR,Europe,58.7,9.3,15.63,35.79,39.55,7.15,0.8,0.0,0.53,0.55,1.88,90.97,7.95,48.1323,0.3950960566228514,9.03,0.6027,0.53,48.13227513227513,9.030000000000001,51.42,4.089332020398556,train,,,
2005,United Kingdom,GBR,Europe,59.2,9.05,15.73,35.6,40.01,6.72,0.49,0.25,0.75,0.45,1.94,91.34,7.21,46.841,0.39305347326336837,8.66,0.604345,1.0,46.841025641025645,8.66,51.33,4.097672352314776,train,,,
2006,United Kingdom,GBR,Europe,59.6,9.02,15.36,35.36,40.36,6.91,0.59,0.0,0.87,0.55,2.02,91.08,7.5,44.867,0.38048055486747584,8.93,0.60042,0.87,44.86699507389163,8.93,50.72,4.104294893075269,train,,,
2007,United Kingdom,GBR,Europe,60.1,8.77,15.0,35.21,40.26,6.91,0.31,0.11,1.55,0.64,2.62,90.47,7.22,34.3992,0.3724857213806804,9.53,0.595245,1.6600000000000001,34.39923954372624,9.530000000000001,50.21,4.11251186617755,train,,,
2008,United Kingdom,GBR,Europe,60.5,8.45,15.12,35.43,40.57,6.42,0.19,0.13,1.55,0.59,2.46,91.12,6.61,36.8907,0.37259733859043864,8.88,0.59949,1.6800000000000002,36.89068825910932,8.879999999999999,50.55,4.119037174812473,train,,,
2009,United Kingdom,GBR,Europe,61.0,8.4,15.13,35.09,40.73,6.35,0.46,0.0,1.91,0.34,2.71,90.94,6.81,33.4338,0.3713794796269024,9.06,0.5977600000000001,1.91,33.43382352941177,9.059999999999999,50.220000000000006,4.127134385045092,train,,,
2010,United Kingdom,GBR,Europe,61.4,8.23,14.84,35.05,41.35,6.02,0.07,0.0,2.25,0.41,2.74,91.24,6.09,33.1782,0.35880077369439073,8.76,0.59735,2.25,33.17818181818182,8.76,49.89,4.133565275375382,train,,,
2011,United Kingdom,GBR,Europe,61.9,7.71,15.02,34.66,39.56,6.54,0.0,0.64,2.5,1.08,4.22,89.24,6.54,21.0969,0.37958049027040686,10.76,0.5881700000000001,3.14,21.09692671394799,10.76,49.67999999999999,4.141546163706395,train,,,
2012,United Kingdom,GBR,Europe,62.3,7.42,15.29,34.34,38.71,6.76,0.63,0.82,2.79,0.65,4.89,88.34,7.39,18.0286,0.39488636363636365,11.65,0.584645,3.61,18.028571428571432,11.649999999999999,49.63,4.147885329150131,train,,,
